année académique plan,semestre plan,code matière,matière,section responsable,type d'enseignement,nb étudiants,jour,heure début séance,heure fin séance,espace (code),nb.places dans l'espace,nombre total d'espaces,nombre total de places,overbooking
2023-2024,HIVER,MICRO-452,Basics of mobile robotics,Microtechnique,Exercices,213,tuesday,17:15,19:00,PO01,180,2,229,non
2023-2024,HIVER,MICRO-455,Applied machine learning,Microtechnique,Cours,273,thursday,09:15,10:00,BC07-08,35,2,74,oui
2023-2024,HIVER,MICRO-455,Applied machine learning,Microtechnique,Cours,273,thursday,09:15,10:00,CM1103,39,2,74,oui
2023-2024,HIVER,MICRO-455,Applied machine learning,Microtechnique,Cours,273,thursday,10:15,13:00,BC07-08,35,3,261,oui
2023-2024,HIVER,MICRO-455,Applied machine learning,Microtechnique,Cours,273,thursday,10:15,13:00,CE12,187,3,261,oui
2023-2024,HIVER,MICRO-455,Applied machine learning,Microtechnique,Cours,273,thursday,10:15,13:00,CM1103,39,3,261,oui
2023-2024,HIVER,MICRO-457,Materials processing with intelligent systems,Microtechnique,Cours,12,thursday,13:15,15:00,INM200,79,1,79,non
2023-2024,HIVER,MICRO-457,Materials processing with intelligent systems,Microtechnique,Exercices,12,thursday,15:15,16:00,INM200,79,1,79,non
2023-2024,HIVER,MICRO-470,Scaling laws in micro & nanosystems,Microtechnique,Cours,19,monday,13:15,15:00,BC03,40,1,40,non
2023-2024,HIVER,MICRO-471,Fundamentals of integrated photonic components,Microtechnique,Cours,16,wednesday,11:15,13:00,INF213,54,1,54,non
2023-2024,HIVER,MICRO-471,Fundamentals of integrated photonic components,Microtechnique,TP,16,friday,11:15,13:00,CO4,30,2,70,non
2023-2024,HIVER,MICRO-471,Fundamentals of integrated photonic components,Microtechnique,TP,16,friday,11:15,13:00,CO5,40,2,70,non
2023-2024,HIVER,MICRO-507,Legged robots,Microtechnique,Cours,76,tuesday,10:15,12:00,INF2,128,1,128,non
2023-2024,HIVER,MICRO-507,Legged robots,Microtechnique,Exercices,76,tuesday,13:15,15:00,INF2,128,1,128,non
2023-2024,HIVER,MICRO-510,Commande embarquée de moteurs,Microtechnique,Cours,60,wednesday,13:15,14:00,ELD040,40,2,110,non
2023-2024,HIVER,MICRO-510,Commande embarquée de moteurs,Microtechnique,Cours,60,wednesday,13:15,14:00,MED01418,70,2,110,non
2023-2024,HIVER,MICRO-510,Commande embarquée de moteurs,Microtechnique,TP,60,wednesday,14:15,16:00,ELD040,40,2,110,non
2023-2024,HIVER,MICRO-510,Commande embarquée de moteurs,Microtechnique,TP,60,wednesday,14:15,16:00,MED01418,70,2,110,non
2023-2024,HIVER,MICRO-511,Image processing I,Microtechnique,Cours,171,thursday,10:15,13:00,CO2,218,2,248,non
2023-2024,HIVER,MICRO-511,Image processing I,Microtechnique,Cours,171,thursday,10:15,13:00,CO4,30,2,248,non
2023-2024,HIVER,MICRO-517,Optical design with ZEMAX,Microtechnique,Cours,15,monday,13:15,14:00,MED21522,60,1,60,non
2023-2024,HIVER,MICRO-517,Optical design with ZEMAX,Microtechnique,Exercices,15,monday,14:15,15:00,MED21522,60,1,60,non
2023-2024,HIVER,MICRO-517,Optical design with ZEMAX,Microtechnique,TP,15,monday,15:15,16:00,MED21522,60,1,60,non
2023-2024,HIVER,MICRO-523,Optical detectors,Microtechnique,Cours,38,thursday,13:15,16:00,INM10,62,1,62,non
2023-2024,HIVER,MICRO-561,Biomicroscopy I,Ingénierie des sciences du vivant,Cours,44,tuesday,15:15,18:00,CM2,190,1,190,non
2023-2024,HIVER,MICRO-568,Seminar in physiology and instrumentation,Microtechnique,Cours,13,thursday,10:15,12:00,DIA003,48,1,48,non
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Cours,544,tuesday,11:15,13:00,RLC E1 240,599,1,599,non
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Cours,544,thursday,12:15,13:00,CM013,60,2,510,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Cours,544,thursday,12:15,13:00,STCC - Cloud C,450,2,510,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Exercices,544,thursday,10:15,12:00,CE1100,64,9,479,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Exercices,544,thursday,10:15,12:00,CE1101,64,9,479,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Exercices,544,thursday,10:15,12:00,CE1105,72,9,479,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Exercices,544,thursday,10:15,12:00,CM011,56,9,479,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Exercices,544,thursday,10:15,12:00,CM012,49,9,479,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Exercices,544,thursday,10:15,12:00,CM1100,49,9,479,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Exercices,544,thursday,10:15,12:00,CM1104,49,9,479,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Exercices,544,thursday,10:15,12:00,CM1113,22,9,479,oui
2023-2024,HIVER,MSE-101(a),Matériaux: de la chimie aux propriétés,Science et génie des matériaux,Exercices,544,thursday,10:15,12:00,INF213,54,9,479,oui
2023-2024,HIVER,MSE-203,Milieux continus,Science et génie des matériaux,Cours,39,wednesday,10:15,12:00,MXF1,87,1,87,non
2023-2024,HIVER,MSE-203,Milieux continus,Science et génie des matériaux,Exercices,39,monday,16:15,18:00,MXG110,48,1,48,non
2023-2024,HIVER,MSE-204,Thermodynamics for materials science,Science et génie des matériaux,Cours,35,monday,10:15,12:00,INM202,86,1,86,non
2023-2024,HIVER,MSE-204,Thermodynamics for materials science,Science et génie des matériaux,Cours,35,wednesday,13:15,14:00,INM202,86,1,86,non
2023-2024,HIVER,MSE-204,Thermodynamics for materials science,Science et génie des matériaux,Exercices,35,wednesday,14:15,15:00,INM202,86,1,86,non
2023-2024,HIVER,MSE-210,Propriétés fonctionnelles des matériaux,Science et génie des matériaux,Cours,44,thursday,14:15,16:00,MEB331,94,1,94,non
2023-2024,HIVER,MSE-211,Organic chemistry,Science et génie des matériaux,Cours,32,thursday,09:15,11:00,INM200,79,1,79,non
2023-2024,HIVER,MSE-211,Organic chemistry,Science et génie des matériaux,Exercices,32,thursday,11:15,12:00,INM200,79,1,79,non
2023-2024,HIVER,MSE-211,Organic chemistry,Science et génie des matériaux,TP,32,thursday,14:15,16:00,AAC132,60,1,60,non
2023-2024,HIVER,MSE-211,Organic chemistry,Science et génie des matériaux,TP,32,thursday,16:15,18:00,AAC132,60,1,60,non
2023-2024,HIVER,MSE-214,Mise en oeuvre des matériaux I,Science et génie des matériaux,Cours,167,wednesday,09:15,11:00,CM3,190,1,190,non
2023-2024,HIVER,MSE-214,Mise en oeuvre des matériaux I,Science et génie des matériaux,Exercices,167,wednesday,11:15,12:00,CM013,60,3,310,non
2023-2024,HIVER,MSE-214,Mise en oeuvre des matériaux I,Science et génie des matériaux,Exercices,167,wednesday,11:15,12:00,CM3,190,3,310,non
2023-2024,HIVER,MSE-214,Mise en oeuvre des matériaux I,Science et génie des matériaux,Exercices,167,wednesday,11:15,12:00,GCA331,60,3,310,non
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,Cours,296,wednesday,15:15,17:00,CE1106,99,3,541,non
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,Cours,296,wednesday,15:15,17:00,CM1121,100,3,541,non
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,Cours,296,wednesday,15:15,17:00,CO1,342,3,541,non
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,Cours,296,thursday,15:15,16:00,AAC108,60,4,788,non
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,Cours,296,thursday,15:15,16:00,AAC114,60,4,788,non
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,Cours,296,thursday,15:15,16:00,CO3,218,4,788,non
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,Cours,296,thursday,15:15,16:00,STCC - Cloud C,450,4,788,non
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,10:15,11:00,CE3,214,3,237,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,10:15,11:00,MED31420,,3,237,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,10:15,11:00,MXF014,23,3,237,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,11:15,12:00,CE3,214,3,237,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,11:15,12:00,MED31420,,3,237,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,11:15,12:00,MXF014,23,3,237,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,13:15,14:00,MED31420,,2,23,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,13:15,14:00,MXF014,23,2,23,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,14:15,15:00,MED31420,,2,23,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,14:15,15:00,MXF014,23,2,23,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,15:15,16:00,MED31420,,2,23,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,15:15,16:00,MXF014,23,2,23,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,16:15,17:00,MED31420,,2,23,oui
2023-2024,HIVER,MSE-234,Comportement mécanique des matériaux,Science et génie des matériaux,TP,296,friday,16:15,17:00,MXF014,23,2,23,oui
2023-2024,HIVER,MSE-304,Surfaces and interfaces,Science et génie des matériaux,Cours,22,friday,13:15,15:00,MXG110,48,1,48,non
2023-2024,HIVER,MSE-304,Surfaces and interfaces,Science et génie des matériaux,Exercices,22,friday,15:15,16:00,MXG110,48,1,48,non
2023-2024,HIVER,MSE-310,Déformations des matériaux,Science et génie des matériaux,Cours,26,tuesday,15:15,17:00,ELG120,48,1,48,non
2023-2024,HIVER,MSE-310,Déformations des matériaux,Science et génie des matériaux,Cours,26,wednesday,13:15,14:00,ELG120,48,1,48,non
2023-2024,HIVER,MSE-310,Déformations des matériaux,Science et génie des matériaux,Exercices,26,wednesday,14:15,15:00,ELG120,48,1,48,non
2023-2024,HIVER,MSE-326,Ceramic and colloidal processing,Science et génie des matériaux,Cours,25,tuesday,09:15,12:00,MXG110,48,1,48,non
2023-2024,HIVER,MSE-340,Composites polymères + TP,Science et génie des matériaux,Cours,48,monday,14:15,16:00,BC01,84,1,84,non
2023-2024,HIVER,MSE-340,Composites polymères + TP,Science et génie des matériaux,TP,48,monday,08:15,12:00,MED31424,,1,,oui
2023-2024,HIVER,MSE-351,Surface analysis,Science et génie des matériaux,Cours,13,tuesday,15:15,17:00,GRA330,58,1,58,non
2023-2024,HIVER,MSE-351,Surface analysis,Science et génie des matériaux,TP,13,tuesday,17:15,18:00,GRA330,58,1,58,non
2023-2024,HIVER,MSE-352,Introduction à la microscopie + TP,Science et génie des matériaux,Cours,21,thursday,10:15,13:00,MXC136,30,2,78,non
2023-2024,HIVER,MSE-352,Introduction à la microscopie + TP,Science et génie des matériaux,Cours,21,thursday,10:15,13:00,MXG110,48,2,78,non
2023-2024,HIVER,MSE-352,Introduction à la microscopie + TP,Science et génie des matériaux,TP,21,friday,08:15,12:00,MXC136,30,1,30,non
2023-2024,HIVER,MSE-360,Science des polymères + TP,Science et génie des matériaux,Cours,25,wednesday,09:15,11:00,INM200,79,1,79,non
2023-2024,HIVER,MSE-360,Science des polymères + TP,Science et génie des matériaux,Exercices,25,wednesday,11:15,12:00,INM200,79,1,79,non
2023-2024,HIVER,MSE-360,Science des polymères + TP,Science et génie des matériaux,TP,25,monday,08:15,12:00,MED31424,,1,,oui
2023-2024,HIVER,MSE-362,Science des polymères,Science et génie des matériaux,Cours,17,wednesday,09:15,11:00,INM200,79,1,79,non
2023-2024,HIVER,MSE-362,Science des polymères,Science et génie des matériaux,Exercices,17,wednesday,11:15,12:00,INM200,79,1,79,non
2023-2024,HIVER,MSE-369,Théorie des éléments finis,Science et génie des matériaux,Cours,23,wednesday,15:15,17:00,INM200,79,2,102,non
2023-2024,HIVER,MSE-369,Théorie des éléments finis,Science et génie des matériaux,Cours,23,wednesday,15:15,17:00,MXF014,23,2,102,non
2023-2024,HIVER,MSE-420,Cementitious materials (advanced),Science et génie des matériaux,Cours,13,wednesday,08:15,10:00,MXG237,15,1,15,non
2023-2024,HIVER,MSE-422,Advanced metallurgy,Science et génie des matériaux,Cours,66,wednesday,11:15,13:00,INM10,62,1,62,oui
2023-2024,HIVER,MSE-422,Advanced metallurgy,Science et génie des matériaux,Cours,66,wednesday,15:15,16:00,INM10,62,1,62,oui
2023-2024,HIVER,MSE-422,Advanced metallurgy,Science et génie des matériaux,Exercices,66,wednesday,14:15,15:00,INM10,62,1,62,oui
2023-2024,HIVER,MSE-423,Fundamentals of solid-state materials,Science et génie des matériaux,Cours,67,tuesday,10:15,12:00,MED21124,38,2,125,non
2023-2024,HIVER,MSE-423,Fundamentals of solid-state materials,Science et génie des matériaux,Cours,67,tuesday,10:15,12:00,MXF1,87,2,125,non
2023-2024,HIVER,MSE-423,Fundamentals of solid-state materials,Science et génie des matériaux,Cours,67,thursday,14:15,15:00,MED21124,38,2,125,non
2023-2024,HIVER,MSE-423,Fundamentals of solid-state materials,Science et génie des matériaux,Cours,67,thursday,14:15,15:00,MXF1,87,2,125,non
2023-2024,HIVER,MSE-423,Fundamentals of solid-state materials,Science et génie des matériaux,Exercices,67,thursday,15:15,16:00,MED21124,38,2,125,non
2023-2024,HIVER,MSE-423,Fundamentals of solid-state materials,Science et génie des matériaux,Exercices,67,thursday,15:15,16:00,MXF1,87,2,125,non
2023-2024,HIVER,MSE-425,Soft matter,Science et génie des matériaux,Cours,60,thursday,11:15,13:00,MXF1,87,1,87,non
2023-2024,HIVER,MSE-425,Soft matter,Science et génie des matériaux,Cours,60,thursday,16:15,17:00,MXF1,87,1,87,non
2023-2024,HIVER,MSE-425,Soft matter,Science et génie des matériaux,Exercices,60,thursday,17:15,18:00,MXF1,87,1,87,non
2023-2024,HIVER,MSE-430,Life cycle engineering of polymers,Science et génie des matériaux,Cours,63,monday,10:15,12:00,MXG110,48,1,48,oui
2023-2024,HIVER,MSE-440,Composites technology,Science et génie des matériaux,Cours,50,tuesday,13:15,15:00,GCA330,71,1,71,non
2023-2024,HIVER,MSE-440,Composites technology,Science et génie des matériaux,Exercices,50,tuesday,15:15,16:00,GCA330,71,1,71,non
2023-2024,HIVER,MSE-441,Electrochemistry for materials technology,Science et génie des matériaux,Cours,25,monday,14:15,16:00,CM011,56,1,56,non
2023-2024,HIVER,MSE-470(a),Seminar series on advances in materials (autumn),Science et génie des matériaux,Cours,42,monday,13:15,14:00,MXF1,87,1,87,non
2023-2024,HIVER,MSE-477,Nanomaterials,Science et génie des matériaux,Cours,43,monday,15:15,17:00,ELD020,78,1,78,non
2023-2024,HIVER,MSE-477,Nanomaterials,Science et génie des matériaux,Exercices,43,monday,17:15,18:00,ELD020,78,1,78,non
2023-2024,HIVER,MSE-483,Advanced phase transformations,Science et génie des matériaux,Cours,23,thursday,08:15,10:00,MXF1,87,1,87,non
2023-2024,HIVER,MSE-483,Advanced phase transformations,Science et génie des matériaux,Exercices,23,thursday,10:15,11:00,MXF1,87,1,87,non
2023-2024,HIVER,MSE-485,Tribology,Science et génie des matériaux,Cours,80,monday,16:15,18:00,CE5,98,1,98,non
2023-2024,HIVER,MSE-487,Mathematical methods for materials science,Science et génie des matériaux,Cours,15,monday,14:15,16:00,MXF1,87,1,87,non
2023-2024,HIVER,MSE-487,Mathematical methods for materials science,Science et génie des matériaux,Exercices,15,tuesday,13:15,15:00,MXF1,87,1,87,non
2023-2024,HIVER,NX-421,Neural signals and signal processing,Neuro-X,Cours,103,tuesday,09:15,13:00,CE12,187,1,187,non
2023-2024,HIVER,NX-421,Neural signals and signal processing,Neuro-X,Exercices,103,thursday,16:15,18:00,CO2,218,2,566,non
2023-2024,HIVER,NX-421,Neural signals and signal processing,Neuro-X,Exercices,103,thursday,16:15,18:00,SG1,348,2,566,non
2023-2024,HIVER,NX-422,Neural interfaces,Neuro-X,Cours,94,thursday,08:15,10:00,SG0211,112,1,112,non
2023-2024,HIVER,NX-422,Neural interfaces,Neuro-X,Cours,94,friday,08:15,10:00,CE5,98,1,98,non
2023-2024,HIVER,NX-422,Neural interfaces,Neuro-X,Exercices,94,thursday,10:15,11:00,SG0211,112,1,112,non
2023-2024,HIVER,NX-422,Neural interfaces,Neuro-X,Exercices,94,friday,10:15,11:00,CE5,98,1,98,non
2023-2024,HIVER,NX-436,Advanced methods for human neuromodulation,Neuro-X,Cours,33,wednesday,08:15,10:00,BC02,40,1,40,non
2023-2024,HIVER,NX-436,Advanced methods for human neuromodulation,Neuro-X,Exercices,33,friday,15:15,17:00,BC02,40,1,40,non
2023-2024,HIVER,NX-450,Computational neurosciences: biophysics,Neuro-X,Cours,53,monday,10:15,12:00,INM10,62,1,62,non
2023-2024,HIVER,NX-450,Computational neurosciences: biophysics,Neuro-X,Exercices,53,tuesday,13:15,15:00,MED01418,70,1,70,non
2023-2024,HIVER,PHYS-202,Mécanique analytique (pour SPH),Physique,Cours,107,monday,13:15,15:00,CE12,187,1,187,non
2023-2024,HIVER,PHYS-202,Mécanique analytique (pour SPH),Physique,Cours,107,friday,14:15,15:00,CO3,218,1,218,non
2023-2024,HIVER,PHYS-202,Mécanique analytique (pour SPH),Physique,Exercices,107,friday,15:15,17:00,BSP231,96,7,535,non
2023-2024,HIVER,PHYS-202,Mécanique analytique (pour SPH),Physique,Exercices,107,friday,15:15,17:00,CE1100,64,7,535,non
2023-2024,HIVER,PHYS-202,Mécanique analytique (pour SPH),Physique,Exercices,107,friday,15:15,17:00,CE1101,64,7,535,non
2023-2024,HIVER,PHYS-202,Mécanique analytique (pour SPH),Physique,Exercices,107,friday,15:15,17:00,CE1103,65,7,535,non
2023-2024,HIVER,PHYS-202,Mécanique analytique (pour SPH),Physique,Exercices,107,friday,15:15,17:00,CE1106,99,7,535,non
2023-2024,HIVER,PHYS-202,Mécanique analytique (pour SPH),Physique,Exercices,107,friday,15:15,17:00,CE5,98,7,535,non
2023-2024,HIVER,PHYS-202,Mécanique analytique (pour SPH),Physique,Exercices,107,friday,15:15,17:00,CM1100,49,7,535,non
2023-2024,HIVER,PHYS-204,Laboratoire de physique IIa,Physique,TP,92,monday,15:15,16:00,CE12,187,2,1186,non
2023-2024,HIVER,PHYS-204,Laboratoire de physique IIa,Physique,TP,92,monday,15:15,16:00,PHxx,999,2,1186,non
2023-2024,HIVER,PHYS-204,Laboratoire de physique IIa,Physique,TP,92,wednesday,08:15,12:00,PHxx,999,1,999,non
2023-2024,HIVER,PHYS-204,Laboratoire de physique IIa,Physique,TP,92,friday,10:15,13:00,PHxx,999,1,999,non
2023-2024,HIVER,PHYS-231,Science des données,Physique,Cours,100,tuesday,08:15,10:00,CM5,129,1,129,non
2023-2024,HIVER,PHYS-231,Science des données,Physique,Exercices,100,thursday,10:15,12:00,CM1120,100,2,200,non
2023-2024,HIVER,PHYS-231,Science des données,Physique,Exercices,100,thursday,10:15,12:00,CM1121,100,2,200,non
2023-2024,HIVER,PHYS-300(a),Introduction aux techniques de construction,Physique,TP,20,thursday,13:15,16:00,BCH1113,30,1,30,non
2023-2024,HIVER,PHYS-302,Biophysics : physics of biological systems,Physique,Cours,27,thursday,09:15,11:00,GRC001,64,1,64,non
2023-2024,HIVER,PHYS-302,Biophysics : physics of biological systems,Physique,Exercices,27,wednesday,15:15,17:00,GCA330,71,1,71,non
2023-2024,HIVER,PHYS-307,Physics of materials,Physique,Cours,17,friday,13:15,15:00,PHH331,30,1,30,non
2023-2024,HIVER,PHYS-307,Physics of materials,Physique,Exercices,17,friday,15:15,17:00,PHH331,30,1,30,non
2023-2024,HIVER,PHYS-309,Physique du solide I,Physique,Cours,98,monday,09:15,11:00,CE5,98,1,98,non
2023-2024,HIVER,PHYS-309,Physique du solide I,Physique,Exercices,98,monday,11:15,12:00,CE5,98,1,98,non
2023-2024,HIVER,PHYS-311,Physique nucléaire et corpusculaire I,Physique,Cours,103,wednesday,14:15,16:00,CM4,129,1,129,non
2023-2024,HIVER,PHYS-311,Physique nucléaire et corpusculaire I,Physique,Exercices,103,wednesday,16:15,18:00,CM1105,114,1,114,non
2023-2024,HIVER,PHYS-313,Quantum physics I,Physique,Cours,145,tuesday,08:15,10:00,CE3,214,2,447,non
2023-2024,HIVER,PHYS-313,Quantum physics I,Physique,Cours,145,tuesday,08:15,10:00,CE4,233,2,447,non
2023-2024,HIVER,PHYS-313,Quantum physics I,Physique,Cours,145,tuesday,15:15,16:00,CE3,214,2,447,non
