label,start_datetime,end_datetime,room_capacity,room_name,course_name,course_code
cours,2024-02-20 15:00:00,2024-02-20 17:00:00,90.0,GCC330,Architecture software,MICRO-371
cours,2024-05-21 15:00:00,2024-05-21 17:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-02-23 13:00:00,2024-02-23 15:00:00,40.0,CO011,Analyse avancée II,MATH-105(b)
exercice,2024-03-01 13:00:00,2024-03-01 15:00:00,40.0,CO011,Analyse avancée II,MATH-105(b)
exercice,2024-05-31 13:00:00,2024-05-31 15:00:00,40.0,CO011,Analyse avancée II,MATH-105(b)
cours,2024-03-21 10:00:00,2024-03-21 11:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-27 15:00:00,2024-03-27 17:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-03-28 11:00:00,2024-03-28 12:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-04-11 11:00:00,2024-04-11 12:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-02-21 10:00:00,2024-02-21 12:00:00,68.0,CHB330,Advanced Solid State and Surface Characterization,CH-633
cours,2024-03-06 10:00:00,2024-03-06 12:00:00,68.0,CHB330,Advanced Solid State and Surface Characterization,CH-633
cours,2024-03-14 09:00:00,2024-03-14 13:00:00,129.0,CM14,Optimization and simulation,MATH-600
cours,2024-03-12 09:00:00,2024-03-12 12:00:00,36.0,INM201,Interactive Theorem Proving CS,CS-628
projet,2024-03-21 14:00:00,2024-03-21 17:00:00,38.0,INM203,Interactive Theorem Proving CS,CS-628
projet,2024-03-28 14:00:00,2024-03-28 17:00:00,38.0,INM203,Interactive Theorem Proving CS,CS-628
projet,2024-04-18 14:00:00,2024-04-18 17:00:00,38.0,INM203,Interactive Theorem Proving CS,CS-628
cours,2024-05-28 09:00:00,2024-05-28 12:00:00,36.0,INM201,Interactive Theorem Proving CS,CS-628
cours,2024-03-12 10:00:00,2024-03-12 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-04-02 10:00:00,2024-04-02 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-06-05 08:00:00,2024-06-05 18:00:00,82.0,AAC137,Bioinformatic Analysis of RNA-sequencing,BIO-693
cours,2024-01-12 13:00:00,2024-01-12 17:00:00,26.0,PHH333,Many-Body Approaches to Quantum Fluids,PHYS-619
cours,2024-05-07 08:00:00,2024-05-07 10:00:00,599.0,RLCE1240,Introduction to machine learning,CS-233
projet,2024-05-10 15:00:00,2024-05-10 17:00:00,58.0,GRA330,Introduction to machine learning,CS-233
projet,2024-05-17 15:00:00,2024-05-17 17:00:00,50.0,GRA331,Introduction to machine learning,CS-233
projet,2024-05-24 15:00:00,2024-05-24 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
cours,2024-04-23 16:00:00,2024-04-23 18:00:00,100.0,CM1120,Advanced computer graphics,CS-440
cours,2024-05-21 16:00:00,2024-05-21 18:00:00,100.0,CM1120,Advanced computer graphics,CS-440
cours,2024-02-20 10:00:00,2024-02-20 12:00:00,60.0,MED22423,System identification,ME-421
projet,2024-02-20 12:00:00,2024-02-20 13:00:00,60.0,MED22423,System identification,ME-421
projet,2024-04-23 12:00:00,2024-04-23 13:00:00,60.0,MED22423,System identification,ME-421
projet,2024-05-28 12:00:00,2024-05-28 13:00:00,60.0,MED22423,System identification,ME-421
exercice,2024-04-17 17:00:00,2024-04-17 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
exercice,2024-05-29 17:00:00,2024-05-29 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
cours,2024-05-06 08:00:00,2024-05-06 10:00:00,58.0,GRA330,Asymmetric catalysis for fine chemicals synthesis,CH-435
cours,2024-05-27 08:00:00,2024-05-27 10:00:00,58.0,GRA330,Asymmetric catalysis for fine chemicals synthesis,CH-435
cours,2024-04-26 12:00:00,2024-04-26 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-05-24 12:00:00,2024-05-24 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-05-31 12:00:00,2024-05-31 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-04-19 14:00:00,2024-04-19 16:00:00,129.0,CM14,"Information, calcul, communication",CS-119(k)
exercice,2024-03-01 10:00:00,2024-03-01 11:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-03-15 10:00:00,2024-03-15 11:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-03-22 10:00:00,2024-03-22 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-05-17 10:00:00,2024-05-17 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-03-15 09:00:00,2024-03-15 11:00:00,71.0,GCB330,Mécanique des sols et écoulements souterrains,CIVIL-203
cours,2024-03-12 15:00:00,2024-03-12 17:00:00,90.0,GCC330,Architecture software,MICRO-371
cours,2024-05-07 15:00:00,2024-05-07 17:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-03-14 16:00:00,2024-03-14 18:00:00,40.0,CO120,Analyse avancée II,MATH-105(b)
exercice,2024-03-28 16:00:00,2024-03-28 18:00:00,40.0,CO120,Analyse avancée II,MATH-105(b)
exercice,2024-05-16 16:00:00,2024-05-16 18:00:00,40.0,CO120,Analyse avancée II,MATH-105(b)
cours,2024-02-23 13:00:00,2024-02-23 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-01 13:00:00,2024-03-01 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-06 15:00:00,2024-03-06 17:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-04-19 13:00:00,2024-04-19 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-05-01 15:00:00,2024-05-01 17:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-22 08:00:00,2024-03-22 10:00:00,40.0,BSP727,Quantum field theory II,PHYS-432
cours,2024-05-14 08:00:00,2024-05-14 12:00:00,40.0,CO010,Transmission electron microscopy and diffraction (b),MSE-637(b)
cours,2024-05-15 08:00:00,2024-05-15 12:00:00,40.0,CO010,Transmission electron microscopy and diffraction (b),MSE-637(b)
cours,2024-03-28 09:00:00,2024-03-28 13:00:00,70.0,MED01418,Optimization and simulation,MATH-600
cours,2024-03-05 09:00:00,2024-03-05 12:00:00,36.0,INM201,Interactive Theorem Proving CS,CS-628
projet,2024-03-07 14:00:00,2024-03-07 17:00:00,38.0,INM203,Interactive Theorem Proving CS,CS-628
cours,2024-03-26 09:00:00,2024-03-26 12:00:00,36.0,INM201,Interactive Theorem Proving CS,CS-628
cours,2024-05-07 09:00:00,2024-05-07 12:00:00,36.0,INM201,Interactive Theorem Proving CS,CS-628
cours,2024-03-05 10:00:00,2024-03-05 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-04-09 10:00:00,2024-04-09 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-06-03 08:00:00,2024-06-03 18:00:00,82.0,AAC137,Bioinformatic Analysis of RNA-sequencing,BIO-693
cours,2024-03-28 13:00:00,2024-03-28 16:00:00,28.0,ELD120,Laser Materials Processing,MSE-662
cours,2024-03-11 13:00:00,2024-03-11 16:00:00,38.0,INM203,Scientific writing for biomedical articles (Spring),BIO-686(B)
cours,2024-06-03 10:00:00,2024-06-03 12:00:00,38.0,INM203,3D Electron Microscopy and FIB-Nanotomography,MSE-704
cours,2024-06-05 08:00:00,2024-06-05 12:00:00,38.0,INM203,3D Electron Microscopy and FIB-Nanotomography,MSE-704
cours,2024-03-20 09:00:00,2024-03-20 12:00:00,60.0,MED22423,Soft Microsystems Processing and Devices,MICRO-618
cours,2024-06-03 08:00:00,2024-06-03 18:00:00,84.0,BC01,MINTT: Management of Innovation and technology transfer (EDOC),ENG-623
cours,2024-06-05 08:00:00,2024-06-05 18:00:00,84.0,BC01,MINTT: Management of Innovation and technology transfer (EDOC),ENG-623
exercice,2024-05-07 10:00:00,2024-05-07 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
projet,2024-05-24 15:00:00,2024-05-24 17:00:00,58.0,GRA330,Introduction to machine learning,CS-233
exercice,2024-05-28 10:00:00,2024-05-28 12:00:00,64.0,GRC001,Introduction to machine learning,CS-233
exercice,2024-05-28 10:00:00,2024-05-28 12:00:00,60.0,CM013,Introduction to machine learning,CS-233
projet,2024-05-31 15:00:00,2024-05-31 17:00:00,58.0,GRA330,Introduction to machine learning,CS-233
projet,2024-05-31 15:00:00,2024-05-31 17:00:00,84.0,GRB330,Introduction to machine learning,CS-233
cours,2024-03-12 16:00:00,2024-03-12 18:00:00,100.0,CM1120,Advanced computer graphics,CS-440
cours,2024-04-16 16:00:00,2024-04-16 18:00:00,100.0,CM1120,Advanced computer graphics,CS-440
projet,2024-03-19 12:00:00,2024-03-19 13:00:00,60.0,MED22423,System identification,ME-421
cours,2024-04-16 10:00:00,2024-04-16 12:00:00,60.0,MED22423,System identification,ME-421
cours,2024-05-14 10:00:00,2024-05-14 12:00:00,60.0,MED22423,System identification,ME-421
exercice,2024-03-13 17:00:00,2024-03-13 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
exercice,2024-03-27 17:00:00,2024-03-27 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
exercice,2024-05-01 17:00:00,2024-05-01 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
exercice,2024-05-22 17:00:00,2024-05-22 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
cours,2024-03-04 08:00:00,2024-03-04 10:00:00,58.0,GRA330,Asymmetric catalysis for fine chemicals synthesis,CH-435
cours,2024-03-18 08:00:00,2024-03-18 10:00:00,58.0,GRA330,Asymmetric catalysis for fine chemicals synthesis,CH-435
cours,2024-04-22 08:00:00,2024-04-22 10:00:00,58.0,GRA330,Asymmetric catalysis for fine chemicals synthesis,CH-435
cours,2024-04-29 08:00:00,2024-04-29 10:00:00,58.0,GRA330,Asymmetric catalysis for fine chemicals synthesis,CH-435
cours,2024-03-15 12:00:00,2024-03-15 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-05-10 12:00:00,2024-05-10 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-04-12 14:00:00,2024-04-12 16:00:00,129.0,CM14,"Information, calcul, communication",CS-119(k)
exercice,2024-04-12 10:00:00,2024-04-12 11:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
projet,2024-04-12 11:00:00,2024-04-12 13:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
projet,2024-04-19 11:00:00,2024-04-19 13:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-05-03 10:00:00,2024-05-03 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-03-08 09:00:00,2024-03-08 11:00:00,71.0,GCB330,Mécanique des sols et écoulements souterrains,CIVIL-203
exercice,2024-05-31 09:00:00,2024-05-31 11:00:00,71.0,GCB330,Mécanique des sols et écoulements souterrains,CIVIL-203
exercice,2024-03-12 17:00:00,2024-03-12 18:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-04-23 17:00:00,2024-04-23 18:00:00,90.0,GCC330,Architecture software,MICRO-371
cours,2024-05-14 15:00:00,2024-05-14 17:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-05-14 17:00:00,2024-05-14 18:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-05-28 17:00:00,2024-05-28 18:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-05-17 13:00:00,2024-05-17 15:00:00,40.0,CO011,Analyse avancée II,MATH-105(b)
exercice,2024-05-23 16:00:00,2024-05-23 18:00:00,40.0,CO120,Analyse avancée II,MATH-105(b)
cours,2024-02-22 10:00:00,2024-02-22 11:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-02-29 11:00:00,2024-02-29 12:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-14 10:00:00,2024-03-14 11:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-03-14 11:00:00,2024-03-14 12:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-15 13:00:00,2024-03-15 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-03-15 14:00:00,2024-03-15 15:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-04-18 10:00:00,2024-04-18 11:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-05-08 15:00:00,2024-05-08 17:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-05-10 13:00:00,2024-05-10 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-05-17 13:00:00,2024-05-17 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-05-29 15:00:00,2024-05-29 17:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-01 08:00:00,2024-03-01 10:00:00,40.0,BSP727,Quantum field theory II,PHYS-432
cours,2024-04-12 08:00:00,2024-04-12 10:00:00,40.0,BSP727,Quantum field theory II,PHYS-432
cours,2024-05-03 08:00:00,2024-05-03 10:00:00,40.0,BSP727,Quantum field theory II,PHYS-432
cours,2024-05-08 10:00:00,2024-05-08 12:00:00,68.0,CHB330,Advanced Solid State and Surface Characterization,CH-633
cours,2024-05-13 10:00:00,2024-05-13 12:00:00,42.0,INM11,Transmission electron microscopy and diffraction (b),MSE-637(b)
cours,2024-04-11 09:00:00,2024-04-11 13:00:00,70.0,MED01418,Optimization and simulation,MATH-600
cours,2024-04-18 09:00:00,2024-04-18 13:00:00,70.0,MED01418,Optimization and simulation,MATH-600
cours,2024-05-16 09:00:00,2024-05-16 13:00:00,70.0,MED01418,Optimization and simulation,MATH-600
cours,2024-08-22 08:00:00,2024-08-22 18:00:00,60.0,MED22423,Nonlinear Spectroscopy,PHYS-610
projet,2024-02-22 14:00:00,2024-02-22 17:00:00,38.0,INM203,Interactive Theorem Proving CS,CS-628
projet,2024-02-29 14:00:00,2024-02-29 17:00:00,38.0,INM203,Interactive Theorem Proving CS,CS-628
projet,2024-03-14 14:00:00,2024-03-14 17:00:00,38.0,INM203,Interactive Theorem Proving CS,CS-628
cours,2024-04-30 10:00:00,2024-04-30 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-05-14 10:00:00,2024-05-14 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-05-28 10:00:00,2024-05-28 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-06-07 08:00:00,2024-06-07 18:00:00,82.0,AAC137,Bioinformatic Analysis of RNA-sequencing,BIO-693
cours,2024-02-23 13:00:00,2024-02-23 17:00:00,40.0,CO010,Lecturing and Presenting in Engineering,ENG-629
cours,2024-03-26 10:00:00,2024-03-26 16:00:00,26.0,PHH333,Laser Materials Processing,MSE-662
cours,2024-06-03 13:00:00,2024-06-03 17:00:00,38.0,INM203,3D Electron Microscopy and FIB-Nanotomography,MSE-704
cours,2024-04-29 10:00:00,2024-04-29 12:00:00,42.0,INM11,Scanning electron microscopy techniques (b),MSE-636(b)
cours,2024-04-30 08:00:00,2024-04-30 12:00:00,40.0,CO010,Scanning electron microscopy techniques (b),MSE-636(b)
cours,2024-05-01 08:00:00,2024-05-01 12:00:00,40.0,CO010,Scanning electron microscopy techniques (b),MSE-636(b)
cours,2024-06-04 08:00:00,2024-06-04 18:00:00,84.0,BC01,MINTT: Management of Innovation and technology transfer (EDOC),ENG-623
projet,2024-05-17 15:00:00,2024-05-17 17:00:00,58.0,GRA330,Introduction to machine learning,CS-233
cours,2024-04-09 16:00:00,2024-04-09 18:00:00,100.0,CM1120,Advanced computer graphics,CS-440
cours,2024-04-30 16:00:00,2024-04-30 18:00:00,100.0,CM1120,Advanced computer graphics,CS-440
projet,2024-03-05 12:00:00,2024-03-05 13:00:00,60.0,MED22423,System identification,ME-421
projet,2024-03-12 12:00:00,2024-03-12 13:00:00,60.0,MED22423,System identification,ME-421
projet,2024-04-09 12:00:00,2024-04-09 13:00:00,60.0,MED22423,System identification,ME-421
projet,2024-05-07 12:00:00,2024-05-07 13:00:00,60.0,MED22423,System identification,ME-421
cours,2024-05-21 10:00:00,2024-05-21 12:00:00,60.0,MED22423,System identification,ME-421
exercice,2024-04-24 17:00:00,2024-04-24 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
exercice,2024-05-15 17:00:00,2024-05-15 19:00:00,190.0,CM13,Signaux et systèmes II (pour MT),MICRO-311(a)
cours,2024-04-15 08:00:00,2024-04-15 10:00:00,58.0,GRA330,Asymmetric catalysis for fine chemicals synthesis,CH-435
cours,2024-04-12 12:00:00,2024-04-12 13:00:00,129.0,CM14,Mathematical methods for physicists,PHYS-216
cours,2024-02-22 10:00:00,2024-02-22 12:00:00,72.0,BS270,Assembly techniques,MSE-464
cours,2024-02-29 10:00:00,2024-02-29 12:00:00,72.0,BS270,Assembly techniques,MSE-464
cours,2024-04-11 10:00:00,2024-04-11 12:00:00,72.0,BS270,Assembly techniques,MSE-464
cours,2024-04-25 10:00:00,2024-04-25 12:00:00,72.0,BS270,Assembly techniques,MSE-464
cours,2024-03-22 14:00:00,2024-03-22 16:00:00,129.0,CM14,"Information, calcul, communication",CS-119(k)
exercice,2024-02-23 10:00:00,2024-02-23 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-04-19 10:00:00,2024-04-19 11:00:00,86.0,INM202,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-05-03 10:00:00,2024-05-03 11:00:00,79.0,INR219,Advanced topics on privacy enhancing technologies,CS-523
exercice,2024-05-10 09:00:00,2024-05-10 11:00:00,71.0,GCB330,Mécanique des sols et écoulements souterrains,CIVIL-203
exercice,2024-03-19 17:00:00,2024-03-19 18:00:00,90.0,GCC330,Architecture software,MICRO-371
cours,2024-04-09 15:00:00,2024-04-09 17:00:00,90.0,GCC330,Architecture software,MICRO-371
cours,2024-04-23 15:00:00,2024-04-23 17:00:00,90.0,GCC330,Architecture software,MICRO-371
cours,2024-05-28 15:00:00,2024-05-28 17:00:00,90.0,GCC330,Architecture software,MICRO-371
exercice,2024-03-07 16:00:00,2024-03-07 18:00:00,40.0,CO120,Analyse avancée II,MATH-105(b)
exercice,2024-04-11 16:00:00,2024-04-11 18:00:00,40.0,CO120,Analyse avancée II,MATH-105(b)
exercice,2024-04-18 16:00:00,2024-04-18 18:00:00,40.0,CO120,Analyse avancée II,MATH-105(b)
exercice,2024-05-02 16:00:00,2024-05-02 18:00:00,40.0,CO120,Analyse avancée II,MATH-105(b)
exercice,2024-05-30 16:00:00,2024-05-30 18:00:00,40.0,CO120,Analyse avancée II,MATH-105(b)
cours,2024-02-29 10:00:00,2024-02-29 11:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-03-08 13:00:00,2024-03-08 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-04-18 11:00:00,2024-04-18 12:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-04-26 13:00:00,2024-04-26 14:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-05-03 14:00:00,2024-05-03 15:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
exercice,2024-05-17 14:00:00,2024-05-17 15:00:00,233.0,CE14,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-05-30 10:00:00,2024-05-30 11:00:00,218.0,CO2,Introduction aux sciences du vivant (pour IC),BIO-109
cours,2024-04-17 10:00:00,2024-04-17 12:00:00,68.0,CHB330,Advanced Solid State and Surface Characterization,CH-633
cours,2024-05-30 09:00:00,2024-05-30 13:00:00,70.0,MED01418,Optimization and simulation,MATH-600
cours,2024-08-21 08:00:00,2024-08-21 18:00:00,60.0,MED22423,Nonlinear Spectroscopy,PHYS-610
cours,2024-04-16 09:00:00,2024-04-16 12:00:00,36.0,INM201,Interactive Theorem Proving CS,CS-628
projet,2024-04-25 14:00:00,2024-04-25 17:00:00,38.0,INM203,Interactive Theorem Proving CS,CS-628
projet,2024-05-16 14:00:00,2024-05-16 17:00:00,38.0,INM203,Interactive Theorem Proving CS,CS-628
cours,2024-02-27 10:00:00,2024-02-27 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
cours,2024-05-07 10:00:00,2024-05-07 12:00:00,49.0,CM1104,Electron Matter Interactions in Transmission Electron Microscopy,PHYS-637
